spygen_code,label,prediction,residual,prob_pos,domain_true,domain_pred,domain_correct
SPY231786,0,0,0,0.003172842785716057,10,2,0
SPY231787,0,0,0,0.00044910862925462425,10,2,0
SPY231788,0,0,0,0.0014845563564449549,10,2,0
SPY231789,0,0,0,0.0005760726053267717,10,2,0
SPY231790,0,0,0,0.003390152007341385,10,2,0
SPY231791,0,0,0,0.0033319517970085144,10,2,0
SPY231792,0,0,0,0.06278081983327866,10,2,0
SPY231793,0,0,0,0.0030806316062808037,10,2,0
SPY231795,0,0,0,0.001480775186792016,10,2,0
SPY231895,0,0,0,2.023373099291348e-06,2,2,1
SPY231896,0,0,0,2.6776501726999413e-06,2,2,1
SPY231903,0,0,0,5.90752279094886e-06,0,2,0
SPY231904,0,0,0,2.714082620514091e-05,0,2,0
SPY231905,0,0,0,8.87087207956938e-06,2,2,1
SPY231906,0,0,0,0.00340940710157156,2,2,1
SPY232830,0,0,0,1.1463474947959185e-05,2,2,1
SPY232831,0,0,0,0.0017523440765216947,2,2,1
SPY201168,0,0,0,0.0009654068271629512,10,2,0
SPY201170,0,0,0,0.0015482325106859207,10,2,0
SPY201172,0,0,0,0.0034803138114511967,6,2,0
SPY201185,0,0,0,0.0027487315237522125,6,2,0
SPY210645,0,0,0,0.0003909268416464329,2,2,1
SPY210657,0,0,0,0.08549203723669052,2,2,1
SPY210661,0,0,0,0.20770227909088135,2,2,1
SPY210662,0,0,0,0.06544598937034607,2,2,1
SPY211268,0,0,0,0.040825095027685165,6,2,0
SPY211274,0,0,0,0.029515042901039124,2,2,1
SPY211278,0,0,0,0.029421189799904823,2,2,1
SPY211305,0,0,0,0.25432851910591125,6,2,0
SPY231891,0,0,0,0.3678097128868103,0,10,0
SPY231892,0,0,0,0.4167806804180145,0,10,0
SPY231741,0,0,0,0.42997828125953674,10,10,1
SPY231742,0,0,0,0.4093562364578247,10,10,1
SPY231743,0,1,1,0.501125156879425,10,10,1
SPY231744,0,0,0,0.49164658784866333,10,10,1
SPY231865,0,1,1,0.5870000720024109,10,10,1
SPY231870,0,1,1,0.5723581910133362,10,10,1
SPY231871,0,1,1,0.6265807151794434,10,10,1
SPY231873,0,1,1,0.5214150547981262,10,10,1
SPY231874,0,1,1,0.6296651363372803,10,10,1
SPY231877,0,1,1,0.6200245022773743,10,10,1
SPY231878,0,1,1,0.6245589256286621,10,10,1
SPY231909,1,1,0,0.9594869017601013,0,10,0
SPY231910,1,1,0,0.9150339961051941,0,10,0
SPY210650,1,1,0,0.9668189883232117,2,10,0
SPY201216,1,1,0,0.9984514713287354,1,10,0
SPY201263,1,1,0,0.997688889503479,1,10,0
SPY210655,1,1,0,0.9879280924797058,2,10,0
SPY210656,1,1,0,0.9459026455879211,2,10,0
SPY210660,1,1,0,0.9184730052947998,2,10,0
SPY231733,1,1,0,0.9995656609535217,10,10,1
SPY231734,1,1,0,0.974517285823822,10,10,1
SPY222970,1,1,0,0.9973668456077576,6,10,0
SPY222972,1,1,0,0.9972301125526428,6,10,0
SPY222973,1,1,0,0.9927122592926025,6,10,0
SPY222974,1,1,0,0.9965511560440063,6,10,0
SPY181149,1,1,0,0.9945036172866821,6,10,0
SPY181150,1,1,0,0.9954067468643188,6,10,0
SPY231893,1,1,0,0.9705119132995605,0,6,0
SPY231894,1,1,0,0.971867024898529,0,6,0
SPY201175,1,1,0,0.9970144033432007,4,10,0
SPY201191,1,1,0,0.9989637136459351,4,10,0
SPY202496,1,1,0,0.9990923404693604,4,10,0
SPY202498,1,1,0,0.9990265369415283,4,10,0
