Sample,Dim1,Dim2,Dim3,Dim4,Dim5,Dim6,Dim7,Dim8,Dim9,Dim10,Dim11,Dim12,Dim13,Dim14,Dim15,Dim16,Dim17,Dim18,Dim19,Dim20,Dim21,Dim22,Dim23,Dim24,Dim25,Dim26,Dim27,Dim28,Dim29,Dim30,Dim31,Dim32,Dim33,Dim34,Dim35,Dim36,Dim37,Dim38,Dim39,Dim40,Dim41,Dim42,Dim43,Dim44,Dim45,Dim46,Dim47,Dim48,Dim49,Dim50,Dim51,Dim52,Dim53,Dim54,Dim55,Dim56,Dim57,Dim58,Dim59,Dim60,Dim61,Dim62,Dim63,Dim64,Standard_dev_1,Standard_dev_2,Standard_dev_3,Standard_dev_4,Standard_dev_5,Standard_dev_6,Standard_dev_7,Standard_dev_8,Standard_dev_9,Standard_dev_10,Standard_dev_11,Standard_dev_12,Standard_dev_13,Standard_dev_14,Standard_dev_15,Standard_dev_16,Standard_dev_17,Standard_dev_18,Standard_dev_19,Standard_dev_20,Standard_dev_21,Standard_dev_22,Standard_dev_23,Standard_dev_24,Standard_dev_25,Standard_dev_26,Standard_dev_27,Standard_dev_28,Standard_dev_29,Standard_dev_30,Standard_dev_31,Standard_dev_32,Standard_dev_33,Standard_dev_34,Standard_dev_35,Standard_dev_36,Standard_dev_37,Standard_dev_38,Standard_dev_39,Standard_dev_40,Standard_dev_41,Standard_dev_42,Standard_dev_43,Standard_dev_44,Standard_dev_45,Standard_dev_46,Standard_dev_47,Standard_dev_48,Standard_dev_49,Standard_dev_50,Standard_dev_51,Standard_dev_52,Standard_dev_53,Standard_dev_54,Standard_dev_55,Standard_dev_56,Standard_dev_57,Standard_dev_58,Standard_dev_59,Standard_dev_60,Standard_dev_61,Standard_dev_62,Standard_dev_63,Standard_dev_64
SPY210681,-3.111489,7.8845263,-4.881661,-13.451589,9.539141,-7.547527,-0.9996225,-1.6876363,-1.7490158,-5.707149,6.88693,10.984708,10.390544,3.3283668,-17.5537,-3.0888422,-4.998827,1.6809345,2.76964,-9.373889,-10.57999,-1.4861271,6.5343027,6.458448,4.492612,-6.074302,-0.12709616,3.3966827,-3.89765,-6.373152,-7.7202945,-10.124524,-0.93458456,-28.265116,11.687179,1.468619,4.5923395,4.7620807,-6.9395857,7.304219,-13.601223,-1.7355263,-23.311384,-8.019267,-3.7488437,9.626077,2.4890702,-25.107304,-10.605407,-13.29325,5.5602036,13.30985,-25.929016,6.25696,2.684052,-3.3361921,-16.405539,9.000521,14.354654,2.2153826,-33.48123,-11.735676,-8.481509,-5.470359,0.06468992,0.09708504,0.11853149,0.15137945,0.18205637,0.2748767,0.09974825,0.03677781,0.13927922,0.09115039,0.11412001,0.22978881,0.10165152,0.08447323,0.21345615,0.20313834,0.15120843,0.11204686,0.16657855,0.15817596,0.2517408,0.08755085,0.084588505,0.13858914,0.16043568,0.14617054,0.06686742,0.07295149,0.18918134,0.14325306,0.20478635,0.14576271,0.06278069,0.21049231,0.17525764,0.13247596,0.07595827,0.14352567,0.2277599,0.123579085,0.34933677,0.11321229,0.1990432,0.116045035,0.16629522,0.1761895,0.054508477,0.18743336,0.20836209,0.16138624,0.08708407,0.10938882,0.33940557,0.077264085,0.09291402,0.25917393,0.21140552,0.08660575,0.15797356,0.11144475,0.2740082,0.10577507,0.08624317,0.120037295
SPY212718,0.23675151,4.657617,0.092654906,-10.109769,15.737918,-16.724443,2.0340934,-1.7199181,-3.654946,1.117911,5.0971465,10.49635,10.893308,4.821412,-10.932128,-14.361107,-4.397758,2.5268211,-3.6224136,-7.8159122,-2.7773185,2.0148277,5.4870834,0.5887398,0.7925801,-9.799977,-3.8951576,9.906296,0.004605243,-2.1026766,-13.84806,-12.299792,-0.85878867,-31.31734,10.133299,4.2863374,0.7679154,3.6675086,-13.531576,1.642622,3.239014,-3.205417,-16.687683,-14.97623,-9.915806,14.235002,1.994026,-25.059782,-16.678059,-13.343301,-1.8349216,16.41198,-35.165955,1.7280285,4.722627,5.5833197,-11.743627,5.6230884,13.761129,-5.537654,-27.760412,-13.315509,-9.603383,-9.057112,0.025048515,0.029109465,0.07193279,0.053015728,0.09138068,0.08059591,0.025659725,0.05341623,0.10257166,0.10306346,0.056826748,0.13313451,0.033899914,0.04310196,0.08128656,0.07456045,0.09270037,0.06741009,0.0665141,0.04505177,0.05876247,0.06508333,0.037916064,0.01958312,0.050469905,0.1380963,0.028907413,0.0674445,0.045567077,0.11513961,0.120797694,0.030614529,0.040059846,0.1130355,0.06656403,0.11045281,0.030760344,0.020464944,0.17998339,0.044155467,0.073522426,0.038870882,0.046137817,0.04920343,0.03605108,0.07016763,0.04192912,0.0590359,0.062022172,0.04993427,0.054034602,0.040963255,0.085273795,0.07709843,0.026751595,0.05437995,0.093919024,0.036831133,0.0751454,0.031141864,0.11298229,0.031719312,0.08167914,0.035063528
SPY232833,-1.3461347,7.542683,-2.1625702,-13.7611065,12.746952,-12.970803,1.6739185,-2.1091695,1.4645371,-7.076928,9.0881605,19.56508,15.101856,7.0044518,-17.502815,-10.47098,-9.443837,2.367585,3.8099568,-13.616219,-4.243976,-1.605571,8.393322,4.2075834,9.25355,-10.6503315,-3.3097777,5.252552,1.6375594,-6.6543927,-14.52818,-16.833546,2.001639,-35.358665,19.460077,4.1980433,4.302062,6.9323235,-15.294453,9.523281,-13.705993,-1.5991539,-28.40881,-14.774465,-10.824542,16.698177,5.1720057,-35.58658,-19.293884,-16.677692,4.90939,19.747717,-40.644474,7.4439573,3.747779,1.2675046,-20.505844,10.978991,20.463627,-0.91665334,-40.5209,-16.769148,-9.806434,-12.023502,0.054210808,0.07240173,0.15038656,0.20462874,0.1464541,0.19843146,0.0734238,0.06159642,0.16558576,0.098396115,0.089715734,0.31764805,0.17642339,0.08778095,0.27362368,0.19905223,0.19277658,0.062882125,0.1895647,0.13275988,0.22899532,0.08761108,0.04001098,0.14948487,0.1547239,0.16144854,0.06821117,0.107216924,0.1693203,0.13767977,0.17196,0.1478016,0.1000422,0.34467378,0.2612285,0.09777181,0.097827755,0.135992,0.19584158,0.13597211,0.38085946,0.08003355,0.34737635,0.15956865,0.1585855,0.17823285,0.07311174,0.3164597,0.17994651,0.13493425,0.102256425,0.19240302,0.3323754,0.19542107,0.086945064,0.23065111,0.24880849,0.14688621,0.18311985,0.1448682,0.3533415,0.14752202,0.10681374,0.14274564
SPY231669,-2.6312754,11.612983,-3.381566,-9.43265,19.542656,-15.134951,-3.3013709,-2.591866,-5.0090885,-7.6791635,12.508808,4.9852705,11.531394,0.8747709,-20.954472,-9.57353,-1.5147731,4.305142,-0.17647147,-16.949036,-11.003207,-2.4753551,6.8125367,10.048574,7.4170837,-13.835077,-4.184925,1.7275965,2.1345067,-14.5322485,-19.265457,-16.219505,-0.81796277,-33.54992,12.110293,0.20347211,4.999955,1.7976154,-15.8736925,9.199212,-10.619557,-5.8160286,-28.391142,-11.312307,-7.354158,16.1956,5.667751,-29.777035,-17.921513,-22.075104,8.571261,14.381407,-37.173454,5.5369973,5.739676,1.2842267,-18.897661,8.802102,17.521915,2.4325385,-48.7785,-18.1104,-12.791549,-7.453968,0.04685855,0.112454854,0.11094004,0.16015655,0.30687395,0.1581131,0.09035966,0.07504807,0.10048128,0.098688714,0.09935113,0.26782888,0.092718005,0.13624674,0.18840516,0.1886699,0.1160142,0.07578903,0.15392551,0.09443781,0.1601135,0.064538196,0.10968056,0.15032415,0.13146417,0.17121111,0.11267538,0.08158586,0.18315111,0.14481306,0.22447447,0.13304274,0.0721165,0.21036813,0.08128728,0.17920268,0.08223122,0.07573746,0.17303038,0.07655458,0.18193722,0.14418213,0.18983087,0.09211707,0.08884109,0.11210058,0.06221581,0.18904848,0.13955253,0.19153756,0.08646029,0.13046934,0.2689534,0.10423875,0.16722588,0.18773474,0.121563435,0.09140439,0.10619183,0.0958671,0.38581625,0.1951785,0.07925149,0.06320112
SPY212586,-2.622195,7.9907584,-3.3117535,-14.351342,10.205328,-8.832577,0.20983349,-2.410925,-0.3250278,-4.9370685,6.7779584,14.310639,12.050798,4.958706,-17.750128,-5.6019597,-7.93912,2.0910032,2.3708463,-9.418483,-7.910083,-0.2696429,7.625995,5.392292,4.532178,-4.5076656,-1.2801152,5.2690053,-2.306931,-4.4535556,-8.138112,-12.453673,-0.24174108,-31.648233,14.342864,1.6400504,5.2080503,6.1919885,-7.6135006,8.238367,-13.330697,-1.4842038,-25.82673,-9.5667925,-6.1728396,10.866738,2.3319683,-29.86249,-12.788157,-13.497486,4.953113,15.582794,-31.69169,6.455608,3.298032,-0.9320767,-16.921707,10.8492985,17.000143,0.88381684,-35.02957,-13.623014,-7.8674417,-7.705542,0.054644376,0.10610865,0.1455688,0.16442786,0.2719631,0.36242992,0.063631214,0.09663619,0.14179812,0.13365814,0.082309574,0.21256727,0.092056915,0.08378022,0.13092181,0.34265646,0.15350096,0.09650767,0.20606047,0.15289791,0.22012138,0.18015309,0.091285445,0.11224266,0.20504151,0.1661487,0.13052107,0.22537804,0.20323242,0.121576495,0.22441705,0.24651524,0.06000618,0.28898,0.16144398,0.15894222,0.074862465,0.11107381,0.20369083,0.097684495,0.3588255,0.13906556,0.17965049,0.13121308,0.22731063,0.16631386,0.065233976,0.35580269,0.25813252,0.17458063,0.07625335,0.19215104,0.6284192,0.11616293,0.15453215,0.4239512,0.19064878,0.14916764,0.30217052,0.19379814,0.2780664,0.2224655,0.07606566,0.14956927
SPY231766,-1.887736,10.367593,-2.532131,-9.046017,17.427687,-16.120167,-2.0812616,-2.1338892,-4.8535056,-6.7675915,11.45764,6.0403934,11.300776,1.5818918,-17.73398,-10.673778,-1.9350833,4.3448343,-0.44084215,-14.94173,-7.612033,-1.2759163,7.4589453,6.894957,6.381369,-12.701617,-3.8329554,2.9014695,3.2769601,-12.005079,-18.230728,-15.059995,-1.3075889,-30.41763,11.119181,1.1882126,4.1352916,1.5390762,-16.438337,7.49388,-6.6916575,-5.601501,-24.33022,-11.567034,-8.214576,15.878611,4.9713707,-28.232546,-17.579811,-19.357803,6.406441,14.357819,-36.797535,4.9657774,5.445925,3.249126,-16.57573,8.262387,17.32179,-0.26888567,-42.8797,-16.42266,-11.619153,-7.515206,0.083613425,0.15635745,0.11732975,0.12391439,0.30718198,0.15274735,0.12792413,0.076453425,0.09564147,0.10277054,0.15641308,0.2609144,0.08064609,0.13572055,0.3061886,0.19599074,0.11968096,0.05634428,0.11673217,0.201971,0.28154984,0.12738997,0.0755277,0.28984314,0.18163647,0.20947213,0.09187376,0.14331375,0.1404466,0.24776678,0.23338723,0.14245862,0.071073726,0.29261118,0.10554986,0.19736081,0.1340626,0.048619565,0.18913595,0.14153643,0.29651237,0.11923445,0.34912643,0.11571253,0.11787943,0.12215534,0.089732975,0.20256813,0.13982932,0.27015802,0.20667276,0.117455535,0.2701748,0.09344317,0.13214754,0.19999722,0.18225792,0.11068534,0.12197393,0.2218324,0.5535931,0.19324128,0.10976197,0.07748205
SPY231751,-1.3987854,8.302491,-1.8718045,-9.483396,12.83836,-14.774386,-0.65091264,-1.3153769,-3.7250347,-5.995267,9.038099,8.909133,10.379158,3.3610506,-13.283218,-10.118097,-3.1008053,3.799682,-0.29374266,-12.363434,-4.357884,-0.5714429,7.7330704,3.5478697,5.5922937,-10.150604,-2.6139684,4.3548274,2.45261,-8.15276,-14.397827,-13.277154,-0.8555395,-26.5973,10.6899185,2.8769763,2.8963726,2.1925144,-14.592085,6.4161005,-5.0307527,-3.8511682,-19.876778,-11.267934,-8.154508,14.43365,4.2456894,-26.168528,-15.86379,-15.475093,4.1788964,14.376426,-34.22482,4.2194047,3.8294034,3.078955,-14.492815,7.478467,16.190649,-1.6340908,-34.548515,-13.655646,-9.522611,-7.85322,0.07519476,0.15247971,0.16884409,0.12036665,0.24552456,0.19749902,0.1071036,0.072379746,0.13469975,0.14789905,0.16598111,0.24552187,0.10403944,0.14198278,0.27807298,0.25711358,0.1245262,0.08220772,0.14674509,0.19365875,0.25879502,0.12540902,0.06369715,0.23009722,0.21492022,0.24948388,0.09297066,0.19724378,0.112779275,0.25559863,0.24031103,0.14396031,0.0820309,0.26594186,0.14209366,0.17540361,0.13770805,0.09342171,0.22027805,0.15273637,0.32617414,0.12163466,0.2939159,0.16276918,0.14593078,0.15594383,0.08004913,0.24538745,0.17832366,0.21714903,0.18715969,0.13509743,0.37030396,0.13892503,0.121156655,0.24277408,0.20693316,0.116056,0.14763924,0.21746174,0.46464142,0.16187432,0.13843045,0.12237875
SPY211163,-0.58892494,6.6822357,3.095672,-6.199972,14.580933,-17.143696,1.7888967,0.6699793,-6.8314104,-5.4385505,9.560358,5.712719,11.228387,2.272768,-12.405896,-15.265655,-1.8747953,4.3273826,-2.390625,-12.93498,0.46138513,-2.1373749,6.9026895,3.0247297,7.227085,-15.422269,-3.649452,4.7495046,3.300613,-9.330438,-19.00699,-14.875672,-0.8022324,-28.980589,11.216282,9.832505,1.4017254,3.086887,-21.15754,6.4779177,-2.5827034,-3.4156182,-19.214237,-15.066553,-8.234357,16.610777,5.1679425,-25.428951,-19.35471,-16.058529,2.985192,14.907906,-37.40625,0.56653124,3.833702,1.1532929,-18.135134,4.41046,11.527602,-3.310315,-34.57851,-13.768951,-12.468642,-9.978483,0.02598865,0.08940184,0.09506459,0.2113689,0.13970684,0.1402141,0.04825161,0.05949657,0.082054056,0.13770536,0.17355345,0.17194466,0.08626441,0.08590979,0.15148672,0.113512464,0.04337738,0.070860215,0.09866541,0.18599048,0.15170273,0.12218742,0.07786756,0.110004954,0.276681,0.19812782,0.044333946,0.22319435,0.1200522,0.21455644,0.16943215,0.10020758,0.07015506,0.16035983,0.12763454,0.18036816,0.060655266,0.05205166,0.17914465,0.17651355,0.27980447,0.08053726,0.14739223,0.08873018,0.08362929,0.07839487,0.11474565,0.1571512,0.0812204,0.10562197,0.16011979,0.08154619,0.19465561,0.07114535,0.06952527,0.2610878,0.2188788,0.0820745,0.17917587,0.17286211,0.2536406,0.09171427,0.08007749,0.03759111
SPY211059,-0.9566433,6.231847,-1.0653528,-10.956471,8.59705,-9.909111,1.2096181,-0.939772,0.80661446,-6.486496,7.553816,15.705724,11.57232,5.784637,-13.7079,-7.9288673,-7.168041,1.9708908,2.5515733,-11.065547,-2.69634,-1.6038638,7.5473285,3.087721,8.475161,-8.993699,-1.6244959,3.7570045,0.6635355,-4.6983366,-11.139326,-13.289222,1.0770359,-28.046856,15.817517,4.8964577,3.415101,5.938816,-12.460798,8.2151375,-11.501912,-0.5781116,-22.371078,-11.332249,-8.250044,12.939795,4.2941613,-27.832916,-15.734411,-13.067792,4.2295694,15.305401,-32.408375,5.1012654,2.2188728,-0.89359313,-17.484232,8.315531,15.672271,-0.4887981,-31.946348,-12.874086,-7.3466225,-9.460528,0.06713808,0.07002477,0.20101336,0.16933642,0.16478266,0.31545958,0.08248748,0.059148066,0.1340305,0.101543844,0.14877804,0.20803995,0.08604651,0.0708506,0.27146932,0.31365716,0.16438766,0.081228755,0.19250134,0.17289579,0.2921677,0.115445785,0.04410723,0.17962877,0.1718563,0.27844346,0.089122646,0.19998051,0.2531655,0.22860391,0.25215524,0.19766106,0.060340025,0.27229798,0.1773242,0.10443711,0.13971148,0.17957193,0.30609724,0.14104845,0.41969895,0.12252551,0.2705985,0.17585774,0.18102315,0.23413908,0.094983414,0.26648337,0.24083467,0.14948356,0.10895696,0.12322605,0.46353906,0.20410585,0.08061992,0.3545002,0.2210258,0.1226916,0.15423936,0.19766979,0.25490403,0.15039639,0.1305115,0.17443039
SPY210688,-3.1396215,6.478514,-6.1140795,-15.500352,7.6886363,-2.68955,0.6218013,-1.8001921,0.71241695,-5.4553657,5.1216145,14.424929,11.695304,3.1804328,-20.88344,0.014018128,-7.4108768,-0.039814625,5.874567,-7.457545,-12.601481,-2.7845461,5.524602,8.12442,5.957873,-4.8932624,0.50940573,2.0011926,-6.7037954,-5.1538734,-5.4488425,-8.235645,-0.10862673,-30.620226,14.949477,2.3258967,5.0222173,7.3030753,-4.3483295,8.240014,-20.369617,0.34290034,-25.435987,-7.102528,-1.9546069,7.469795,2.4873612,-24.769966,-8.378537,-11.661175,5.9033313,12.753728,-21.609787,7.6578474,1.4504548,-7.9527183,-18.954145,10.203017,12.239068,3.3983228,-32.133087,-11.04373,-7.871895,-4.306829,0.03731056,0.077836014,0.07293621,0.08681852,0.077101864,0.17756742,0.09040459,0.029872417,0.110737965,0.07124716,0.09884086,0.16281693,0.072325826,0.04240365,0.17079778,0.11708562,0.13536789,0.075140856,0.11220432,0.13195544,0.113036856,0.034863394,0.05953982,0.088632464,0.1115929,0.14366154,0.019537877,0.07053879,0.111599825,0.072078615,0.123276405,0.091892384,0.046696052,0.17803848,0.17726164,0.074370205,0.061075784,0.12578784,0.15718165,0.07141679,0.2689376,0.09170715,0.14139067,0.07298711,0.08799169,0.1248983,0.04260937,0.0990802,0.14141914,0.0928846,0.046012048,0.07469828,0.20758538,0.05743778,0.057553027,0.1624317,0.10629554,0.096200585,0.12363812,0.04172311,0.15693226,0.044975,0.058451235,0.09608445
SPY231783,-0.8199908,5.542094,0.3727193,-10.042533,11.277643,-14.345046,1.7788895,-0.9761241,-2.8955503,-3.1722143,5.7703233,12.996648,10.368158,5.2871785,-9.308966,-12.487115,-4.825296,3.0712094,-1.2504942,-10.019992,-0.61500484,0.084558934,7.1708193,1.0268121,3.7009833,-7.8169003,-3.080989,8.316966,1.3537061,-3.0722964,-12.226229,-13.2414255,0.1882781,-27.164253,12.15476,4.3529196,1.785712,4.1347756,-13.332723,4.9839664,-2.3655236,-2.1517842,-17.65441,-13.305731,-9.7541,13.819908,3.4165242,-26.872377,-16.613754,-13.242334,1.0825392,16.208878,-35.79276,1.8926195,3.353462,4.21373,-12.431426,6.560173,15.241959,-3.4849808,-29.06148,-13.09866,-8.286417,-10.101401,0.039205257,0.08772793,0.106121615,0.11239958,0.21509689,0.20587772,0.057232123,0.058336854,0.1843044,0.21226807,0.14006636,0.23924495,0.10535263,0.081716664,0.14603585,0.18468627,0.108465716,0.06306353,0.16264963,0.1671007,0.14559363,0.07424745,0.087557144,0.069782,0.2274838,0.14212377,0.07207209,0.16251712,0.08625024,0.18122165,0.17227215,0.119296946,0.098372355,0.23282158,0.24015175,0.107700214,0.10101452,0.1084172,0.17888638,0.18579821,0.36496904,0.1460393,0.19887903,0.15687276,0.07288024,0.14486092,0.08182418,0.21102212,0.13288885,0.14140913,0.17539227,0.123152144,0.25053805,0.13172896,0.087305926,0.14542596,0.1753682,0.10812145,0.13464978,0.12737715,0.30131274,0.09900308,0.15276867,0.07242628
SPY201263,-1.4553385,7.4639535,-2.1699774,-13.611203,11.970621,-12.102178,1.5155604,-2.1760883,1.1401144,-6.3440576,8.330307,18.409,14.211248,6.6514683,-16.99718,-9.629726,-9.100398,2.2936866,3.2831428,-12.366085,-4.4867377,-1.1466997,8.205147,4.0749197,7.8957872,-8.986583,-2.8509724,5.515174,0.8985143,-5.6374364,-12.963233,-15.821974,1.504818,-34.088108,18.158121,3.590203,4.414248,6.7768517,-13.387328,9.030853,-12.983361,-1.5380747,-27.245579,-13.598959,-9.963597,15.160788,4.4781585,-34.059113,-17.832502,-15.656894,4.6645503,18.756323,-38.68177,6.872061,3.608317,1.173848,-19.174393,10.753634,19.576508,-0.8399831,-38.530994,-15.9868,-9.070926,-11.134722,0.06014818,0.082511626,0.16479126,0.17630123,0.17223133,0.20202295,0.082474865,0.06908419,0.16175605,0.10061206,0.10768199,0.3041076,0.15134992,0.09393068,0.21399944,0.20307292,0.18019909,0.06619631,0.1781197,0.13674493,0.2285139,0.09915373,0.04822693,0.12154775,0.18485273,0.2132961,0.07378677,0.14487372,0.16729891,0.17965282,0.1828555,0.1646736,0.09908427,0.3200757,0.25470167,0.1300499,0.10711049,0.15095,0.22566256,0.115750425,0.29410875,0.09741693,0.28773987,0.16241254,0.16349784,0.18999021,0.087206274,0.31383356,0.19452037,0.13802578,0.082752824,0.191629,0.3785317,0.1745618,0.0967916,0.22688888,0.19687323,0.13019484,0.19143052,0.12477937,0.3181807,0.15986164,0.11174287,0.1609323
SPY231659,-2.3224099,10.393916,-2.779068,-9.713069,16.487139,-15.133121,-1.9509171,-1.9315974,-4.6075625,-7.5002866,11.18833,6.8737025,11.352512,1.9523454,-17.955505,-9.693469,-2.3677895,4.3067327,-0.28486353,-15.309574,-7.9688864,-1.4520967,7.8406315,7.2285776,6.859363,-11.938525,-3.3380249,2.9211688,2.2120752,-11.784419,-17.120607,-14.974442,-1.1836587,-31.012054,11.674128,1.7126578,4.4011784,2.03771,-15.474273,8.316562,-8.555508,-4.800989,-25.007662,-11.407517,-7.626038,15.43419,4.892852,-28.771185,-17.219774,-19.255331,6.793725,14.698024,-36.589096,5.1421323,4.5421433,1.8634481,-17.487963,8.557797,17.318863,0.5274059,-42.824963,-16.091866,-11.392748,-7.6672254,0.08396006,0.1445474,0.14594044,0.17005192,0.36046436,0.26111418,0.1336575,0.07127756,0.1310275,0.11785005,0.14147046,0.30914304,0.07837756,0.15331987,0.30341065,0.2863774,0.13798001,0.06859915,0.12197152,0.17363305,0.3382058,0.09471868,0.077899955,0.28143895,0.12214254,0.17226638,0.13254187,0.112423375,0.26869154,0.24990991,0.3115357,0.15121469,0.06388986,0.28112808,0.10821188,0.17539558,0.10583168,0.108273216,0.2678463,0.15665857,0.39383546,0.17891717,0.32079604,0.11509518,0.17011139,0.15066592,0.05742971,0.17561889,0.18598662,0.26343322,0.17485057,0.111552626,0.3287713,0.09899015,0.18515214,0.3105246,0.20451248,0.07256667,0.109899275,0.2301741,0.5579302,0.21682425,0.1337928,0.08421348
SPY231796,-2.5536137,12.173358,-2.8126523,-9.043747,21.128773,-16.220259,-3.3222656,-3.028188,-5.5193887,-7.3009605,12.884545,4.119344,11.908984,0.38691965,-21.739101,-10.823456,-1.3789808,4.749248,-0.99880093,-17.004814,-10.851949,-2.0451434,7.009868,10.3309965,6.813331,-13.685664,-4.814357,2.1170595,3.1823127,-14.721602,-20.219376,-16.982235,-1.3108672,-34.61085,12.05185,-0.3188292,5.4170117,1.6296002,-16.534327,9.1420555,-9.486488,-6.6040826,-29.032433,-11.645447,-7.936206,16.47753,5.5176992,-30.652573,-18.747269,-22.833223,8.621477,14.293505,-38.980515,5.2212768,6.6419463,2.6842675,-18.656883,9.258146,18.08695,1.7883234,-50.3204,-19.067226,-12.982655,-7.529628,0.036047384,0.090934694,0.08169736,0.1396217,0.23483355,0.10677049,0.09591408,0.059598565,0.06411966,0.08709106,0.07848674,0.23445058,0.08616578,0.11570912,0.17543204,0.122057885,0.102976315,0.046025075,0.10149126,0.09453872,0.18237099,0.061581407,0.11080625,0.16000628,0.10863212,0.121080965,0.08280504,0.076136045,0.12938432,0.13263778,0.1617257,0.09583986,0.04788288,0.16916145,0.07426463,0.16922565,0.055439383,0.06317341,0.13285157,0.073681444,0.16387098,0.10284881,0.1878751,0.0885847,0.0748846,0.09485067,0.05281827,0.16106677,0.1004793,0.16325085,0.09894773,0.13446242,0.19603479,0.084949404,0.13555384,0.12976174,0.116220936,0.06391279,0.10806378,0.13217905,0.33740485,0.14532056,0.06832511,0.06402965
SPY231870,-0.21248692,6.9146314,2.896675,-7.169452,10.736011,-11.676986,1.234933,-0.18725602,-1.2095542,-8.649866,9.193939,13.123006,11.455246,5.544424,-14.275491,-11.508726,-5.615335,2.6178327,-0.48106202,-15.263756,1.1182632,-1.3245289,8.519675,3.4296591,10.885024,-11.605048,-2.5330782,3.3120515,3.2166317,-6.466816,-14.038783,-16.61362,0.45327362,-30.338018,17.634607,8.567199,3.9832482,6.355932,-16.49029,10.948499,-11.278586,0.6637171,-23.312422,-11.922095,-8.318696,14.074396,4.8818707,-29.701754,-20.589739,-15.492041,5.7949758,15.018376,-38.559746,2.2663758,0.9271097,-0.75259334,-21.053432,7.2155395,14.645763,-1.0951518,-35.75486,-14.123944,-7.543042,-11.274245,0.09374886,0.10504406,0.46033445,0.46211168,0.26641375,0.383993,0.08827851,0.11044665,0.42826486,0.08548807,0.11997936,0.47229758,0.1698869,0.12359725,0.241841,0.5077888,0.32499605,0.08827368,0.38952482,0.23210007,0.548309,0.11732655,0.11365065,0.08734145,0.19999948,0.21557063,0.13859312,0.14945072,0.24782644,0.1779559,0.27060196,0.2637791,0.14923386,0.23574567,0.21721199,0.32872942,0.066072345,0.15982084,0.420656,0.09229305,0.5175287,0.14197324,0.38399258,0.16278726,0.13069458,0.19769917,0.10380358,0.2442045,0.40613258,0.17154917,0.07127521,0.17282875,0.6031517,0.45865193,0.09083377,0.28923446,0.20208322,0.25183195,0.22614881,0.18192972,0.30855224,0.14519867,0.15778045,0.17076764
SPY201964,-3.7084138,9.119377,-5.9694557,-12.724017,13.659778,-10.162915,-3.9315166,-2.7213838,-3.750794,-3.3890038,8.277441,6.3143053,8.202974,1.8847947,-17.934874,-3.2206552,-1.7731677,1.5483885,1.0068774,-8.807254,-13.458527,0.48333898,5.1642556,7.718119,0.2524315,-5.851293,-1.4722742,4.0848007,-3.2804499,-8.368816,-8.217971,-10.561511,-2.111416,-27.782043,8.50715,-3.098438,5.0801563,2.585944,-6.129055,5.0486355,-8.840135,-3.7403822,-22.942778,-6.1308722,-3.6541688,9.588841,1.7227069,-23.618107,-10.14805,-15.118623,5.760927,11.558101,-24.99134,5.698489,5.4497156,0.8678278,-12.1657095,8.41374,15.208249,2.6432185,-36.16384,-13.134569,-9.492429,-3.7719712,0.024819806,0.031541552,0.043348867,0.060041398,0.04955185,0.067546576,0.033770446,0.020308847,0.026081804,0.076362945,0.032501467,0.050399754,0.04036896,0.02290884,0.03882727,0.076911665,0.031079452,0.057157524,0.048680354,0.08531712,0.07593514,0.038617615,0.044595394,0.034693655,0.07014574,0.06855211,0.023226276,0.026919477,0.070875004,0.041237235,0.10804661,0.045769963,0.015702916,0.051656988,0.030742759,0.073856995,0.020131828,0.025711454,0.097597465,0.047883295,0.073742755,0.03902247,0.045183007,0.057101436,0.050827958,0.055535555,0.034260567,0.061644286,0.07938494,0.05082758,0.028442873,0.04087077,0.14207022,0.028718092,0.04163889,0.06513304,0.06734154,0.02136187,0.041531637,0.047839995,0.08929109,0.03564867,0.020044273,0.045081776
SPY231717,-2.7258048,11.335281,-3.1480987,-9.956286,18.43727,-15.252326,-2.6711063,-2.4773424,-5.0386157,-7.6848626,11.836335,5.806025,11.657233,1.2881317,-20.127764,-9.659787,-2.094671,4.533367,-0.51701415,-16.16814,-9.998835,-1.6987294,7.562457,9.011998,6.6722884,-12.24505,-3.8371923,2.6362736,1.9919741,-13.150381,-18.031815,-15.867527,-1.2285187,-33.27487,11.949254,0.7410318,5.131549,2.1370103,-15.314851,8.988324,-9.892294,-5.442056,-27.430336,-11.340335,-7.430045,15.675299,5.016185,-30.03699,-17.625328,-20.996204,7.8570986,14.650881,-37.646675,5.370531,5.245873,1.7264718,-18.357285,9.210743,17.827723,1.4723635,-46.709045,-17.43794,-12.192571,-7.529103,0.046197623,0.11674083,0.1187408,0.18074006,0.33196658,0.19832389,0.13024728,0.08271548,0.09881042,0.10385465,0.12375604,0.31263086,0.10688734,0.1492327,0.23410255,0.21076846,0.14502458,0.05508899,0.12413993,0.13444087,0.2563701,0.085979834,0.114241034,0.22176173,0.14481996,0.18349126,0.115542784,0.09494974,0.22432934,0.20513108,0.26529232,0.13886832,0.060871765,0.25156254,0.1315968,0.19965427,0.07980525,0.11187778,0.23624258,0.10954969,0.27229193,0.16770172,0.26403886,0.117559336,0.13460286,0.15902896,0.069606185,0.20790985,0.16009708,0.2289594,0.12796031,0.17516851,0.28546286,0.103255324,0.1947343,0.23017868,0.16460204,0.079072945,0.13971364,0.16435383,0.4652466,0.19758019,0.105906904,0.092052504
